company_name,price_date,price_type,price
Banco Santander,2024-01-25,Actual,3.96
Banco Santander,2024-01-26,Actual,3.95
Banco Santander,2024-01-29,Actual,3.95
Banco Santander,2024-01-30,Actual,3.955
Banco Santander,2024-01-31,Actual,3.955
Banco Santander,2024-02-01,Actual,3.955
Banco Santander,2024-02-02,Actual,4.3
Banco Santander,2024-02-05,Actual,3.8325
Banco Santander,2024-02-06,Actual,3.8325
Banco Santander,2024-02-07,Actual,3.8325
Banco Santander,2024-02-08,Actual,3.8325
Banco Santander,2024-02-09,Actual,3.8325
Banco Santander,2024-02-12,Actual,3.8325
Banco Santander,2024-02-13,Actual,3.8325
Banco Santander,2024-02-14,Actual,3.6
Banco Santander,2024-02-15,Actual,3.6
Banco Santander,2024-02-16,Actual,3.6
Banco Santander,2024-02-20,Actual,3.6
Banco Santander,2024-02-21,Actual,3.6
Banco Santander,2024-02-22,Actual,3.6
Banco Santander,2024-02-23,Actual,4.0
Banco Santander,2024-02-26,Actual,4.0
Banco Santander,2024-02-27,Actual,4.155
Banco Santander,2024-02-28,Actual,4.155
Banco Santander,2024-02-29,Actual,4.155
Banco Santander,2024-03-01,Actual,4.155
Banco Santander,2024-03-04,Actual,4.155
Banco Santander,2024-03-05,Actual,4.155
Banco Santander,2024-03-06,Actual,4.155
Banco Santander,2024-03-07,Actual,4.25
Banco Santander,2024-03-08,Actual,4.25
Banco Santander,2024-03-11,Actual,4.25
Banco Santander,2024-03-12,Actual,4.15
Banco Santander,2024-03-13,Actual,4.255
Banco Santander,2024-03-14,Actual,4.255
Banco Santander,2024-03-15,Actual,4.5
Banco Santander,2024-03-18,Actual,4.5
Banco Santander,2024-03-19,Actual,4.5
Banco Santander,2024-03-20,Actual,4.5
Banco Santander,2024-03-21,Actual,4.4
Banco Santander,2024-03-22,Actual,4.35
Banco Santander,2024-03-25,Actual,4.85
Banco Santander,2024-03-26,Actual,4.85
Banco Santander,2024-03-27,Actual,4.85
Banco Santander,2024-03-28,Actual,4.905
Banco Santander,2024-04-01,Actual,5.072
Banco Santander,2024-04-02,Actual,4.61
Banco Santander,2024-04-03,Actual,4.9975
Banco Santander,2024-04-04,Actual,5.1
Banco Santander,2024-04-05,Actual,5.1
Banco Santander,2024-04-08,Actual,5.1
Banco Santander,2024-04-09,Actual,5.2
Banco Santander,2024-04-10,Actual,5.15
Banco Santander,2024-04-11,Actual,4.978
Banco Santander,2024-04-12,Actual,4.978
Banco Santander,2024-04-15,Actual,4.978
Banco Santander,2024-04-16,Actual,4.978
Banco Santander,2024-04-17,Actual,4.978
Banco Santander,2024-04-18,Actual,4.978
Banco Santander,2024-04-19,Actual,4.978
Banco Santander,2024-04-22,Actual,4.978
Banco Santander,2024-04-23,Actual,4.978
Banco Santander,2024-04-24,Actual,4.978
Banco Santander,2024-04-25,Actual,5.45
Banco Santander,2024-04-26,Actual,5.45
Banco Santander,2024-04-29,Actual,5.05
Banco Santander,2024-04-30,Actual,5.05
Banco Santander,2024-05-01,Actual,5.05
Banco Santander,2024-05-02,Actual,5.05
Banco Santander,2024-05-03,Actual,5.05
Banco Santander,2024-05-06,Actual,4.97
Banco Santander,2024-05-07,Actual,4.97
Banco Santander,2024-05-08,Actual,4.97
Banco Santander,2024-05-09,Actual,4.97
Banco Santander,2024-05-10,Actual,4.97
Banco Santander,2024-05-13,Actual,4.85
Banco Santander,2024-05-14,Actual,5.252
Banco Santander,2024-05-15,Actual,5.1
Banco Santander,2024-05-16,Actual,5.1
Banco Santander,2024-05-17,Actual,5.0
Banco Santander,2024-05-20,Actual,5.05
Banco Santander,2024-05-21,Actual,5.05
Banco Santander,2024-05-22,Actual,5.17
Banco Santander,2024-05-23,Actual,5.17
Banco Santander,2024-05-24,Actual,5.17
Banco Santander,2024-05-28,Actual,5.17
Banco Santander,2024-05-29,Actual,5.17
Banco Santander,2024-05-30,Actual,5.17
Banco Santander,2024-05-31,Actual,5.17
Banco Santander,2024-06-03,Actual,5.17
Banco Santander,2024-06-04,Actual,4.95
Banco Santander,2024-06-05,Actual,4.95
Banco Santander,2024-06-06,Actual,5.11
Banco Santander,2024-06-07,Actual,4.9045
Banco Santander,2024-06-10,Actual,4.85
Banco Santander,2024-06-11,Actual,4.88
Banco Santander,2024-06-12,Actual,4.88
Banco Santander,2024-06-13,Actual,4.88
Banco Santander,2024-06-14,Actual,4.526
Banco Santander,2024-06-17,Actual,4.655
Banco Santander,2024-06-18,Actual,4.9
Banco Santander,2024-06-20,Actual,4.828
Banco Santander,2024-06-21,Actual,4.662
Banco Santander,2024-06-24,Actual,4.474
Banco Santander,2024-06-25,Actual,4.846
Banco Santander,2024-06-26,Actual,4.846
Banco Santander,2024-06-27,Actual,4.846
Banco Santander,2024-06-28,Actual,4.846
Banco Santander,2024-07-01,Actual,4.846
Banco Santander,2024-07-02,Actual,4.8
Banco Santander,2024-07-03,Actual,4.8
Banco Santander,2024-07-05,Actual,4.91
Banco Santander,2024-07-08,Actual,4.91
Banco Santander,2024-07-09,Actual,4.65
Banco Santander,2024-07-10,Actual,4.948
Banco Santander,2024-07-11,Actual,4.664
Banco Santander,2024-07-12,Actual,4.97
Banco Santander,2024-07-15,Actual,4.97
Banco Santander,2024-07-16,Actual,4.944
Banco Santander,2024-07-17,Actual,4.944
Banco Santander,2024-07-18,Actual,4.944
Banco Santander,2024-07-19,Actual,4.944
Banco Santander,2024-07-22,Actual,4.99
Banco Santander,2024-07-23,Actual,4.966
Banco Santander,2024-07-24,Actual,4.966
Banco Santander,2024-07-25,Actual,4.966
Banco Santander,2024-07-26,Actual,4.966
Banco Santander,2024-07-29,Actual,4.966
Banco Santander,2024-07-30,Actual,4.966
Banco Santander,2024-07-31,Actual,4.966
Banco Santander,2024-08-01,Actual,4.966
Banco Santander,2024-08-02,Actual,4.324
Banco Santander,2024-08-05,Actual,4.324
Banco Santander,2024-08-06,Actual,4.14
Banco Santander,2024-08-07,Actual,4.6
Banco Santander,2024-08-08,Actual,4.612
Banco Santander,2024-08-09,Actual,4.6455
Banco Santander,2024-08-12,Actual,4.612
Banco Santander,2024-08-13,Actual,4.612
Banco Santander,2024-08-14,Actual,4.612
Banco Santander,2024-08-15,Actual,4.612
Banco Santander,2024-08-16,Actual,4.772
Banco Santander,2024-08-19,Actual,4.536
Banco Santander,2024-08-20,Actual,4.4046
Banco Santander,2024-08-21,Actual,4.4046
Banco Santander,2024-08-22,Actual,4.82
Banco Santander,2024-08-23,Actual,4.82
Banco Santander,2024-08-26,Actual,4.82
Banco Santander,2024-08-27,Actual,5.102
Banco Santander,2024-08-28,Actual,4.95
Banco Santander,2024-08-29,Actual,5.27
Banco Santander,2024-08-30,Actual,4.95
Banco Santander,2024-09-03,Actual,4.944
Banco Santander,2024-09-04,Actual,4.96
Banco Santander,2024-09-05,Actual,4.97
Banco Santander,2024-09-06,Actual,4.944
Banco Santander,2024-09-09,Actual,4.87
Banco Santander,2024-09-10,Actual,4.61
Banco Santander,2024-09-11,Actual,4.63
Banco Santander,2024-09-12,Actual,4.814
Banco Santander,2024-09-13,Actual,4.814
Banco Santander,2024-09-16,Actual,4.814
Banco Santander,2024-09-17,Actual,5.05
Banco Santander,2024-09-18,Actual,5.05
Banco Santander,2024-09-19,Actual,5.25
Banco Santander,2024-09-20,Actual,4.914
Banco Santander,2024-09-23,Actual,4.874
Banco Santander,2024-09-24,Actual,5.26
Banco Santander,2024-09-25,Actual,5.1
Banco Santander,2024-09-26,Actual,5.3
Banco Santander,2024-09-27,Actual,5.02
Banco Santander,2024-09-30,Actual,5.21
Banco Santander,2024-10-01,Actual,4.852
Banco Santander,2024-10-02,Actual,5.0
Banco Santander,2024-10-03,Actual,4.65
Banco Santander,2024-10-04,Actual,4.65
Banco Santander,2024-10-07,Actual,5.0
Banco Santander,2024-10-08,Actual,5.0
Banco Santander,2024-10-09,Actual,5.0
Banco Santander,2024-10-10,Actual,5.0
Banco Santander,2024-10-11,Actual,5.0
Banco Santander,2024-10-14,Actual,4.688
Banco Santander,2024-10-15,Actual,4.688
Banco Santander,2024-10-16,Actual,5.0
Banco Santander,2024-10-17,Actual,4.74
Banco Santander,2024-10-18,Actual,4.74
Banco Santander,2024-10-21,Actual,5.05
Banco Santander,2024-10-22,Actual,5.05
Banco Santander,2024-10-23,Actual,5.025
Banco Santander,2024-10-24,Actual,4.82
Banco Santander,2024-10-25,Actual,4.995
Banco Santander,2024-10-28,Actual,4.995
Banco Santander,2024-10-29,Actual,4.995
Banco Santander,2024-10-30,Actual,4.8
Banco Santander,2024-10-31,Actual,5.05
Banco Santander,2024-11-01,Actual,4.88
Banco Santander,2024-11-04,Actual,5.046
Banco Santander,2024-11-05,Actual,5.03
Banco Santander,2024-11-06,Actual,5.03
Banco Santander,2024-11-07,Actual,4.954
Banco Santander,2024-11-08,Actual,4.83
Banco Santander,2024-11-11,Actual,4.715
Banco Santander,2024-11-12,Actual,4.9
Banco Santander,2024-11-13,Actual,4.484
Banco Santander,2024-11-14,Actual,4.85
Banco Santander,2024-11-15,Actual,4.666
Banco Santander,2024-11-18,Actual,5.0
Banco Santander,2024-11-19,Actual,4.59
Banco Santander,2024-11-20,Actual,4.558
Banco Santander,2024-11-21,Actual,4.936
Banco Santander,2024-11-22,Actual,4.55
Banco Santander,2024-11-25,Actual,4.8
Banco Santander,2024-11-26,Actual,4.4
Banco Santander,2024-11-27,Actual,4.45
Banco Santander,2024-11-29,Actual,4.55
Banco Santander,2024-12-02,Actual,4.6
Banco Santander,2024-12-03,Actual,4.54
Banco Santander,2024-12-04,Actual,4.75
Banco Santander,2024-12-05,Actual,4.8348
Banco Santander,2024-12-06,Actual,4.83
Banco Santander,2024-12-09,Actual,5.05
Banco Santander,2024-12-10,Actual,4.732
Banco Santander,2024-12-11,Actual,4.732
Banco Santander,2024-12-12,Actual,4.758
Banco Santander,2024-12-13,Actual,5.148
Banco Santander,2024-12-16,Actual,4.9
Banco Santander,2024-12-17,Actual,4.852
Banco Santander,2024-12-18,Actual,4.85
Banco Santander,2024-12-19,Actual,4.45
Banco Santander,2024-12-20,Actual,4.36
Banco Santander,2024-12-23,Actual,4.59
Banco Santander,2024-12-24,Actual,4.71
Banco Santander,2024-12-26,Actual,4.626
Banco Santander,2024-12-27,Actual,4.328
Banco Santander,2024-12-30,Actual,4.4
Banco Santander,2024-12-31,Actual,4.3
Banco Santander,2025-01-02,Actual,4.3
Banco Santander,2025-01-03,Actual,4.73
Banco Santander,2025-01-06,Actual,4.7
Banco Santander,2025-01-07,Actual,4.7
Banco Santander,2025-01-08,Actual,4.35
Banco Santander,2025-01-10,Actual,4.9
Banco Santander,2025-01-13,Actual,4.85
Banco Santander,2025-01-14,Actual,4.952
Banco Santander,2025-01-15,Actual,4.8476
Banco Santander,2025-01-16,Actual,4.8476
Banco Santander,2025-01-17,Actual,4.8476
Banco Santander,2025-01-21,Actual,5.046
Banco Santander,2025-01-22,Actual,5.062
Banco Santander,2025-01-23,Actual,5.17
Banco Santander,2025-01-24,Actual,5.224
Banco Santander,2025-01-27,Actual,5.074
Banco Santander,2025-01-28,Actual,5.135
Banco Santander,2025-01-29,Actual,5.034
Banco Santander,2025-01-30,Actual,5.19
Banco Santander,2025-01-31,Actual,5.358
Banco Santander,2025-02-03,Actual,4.88
Banco Santander,2025-02-04,Actual,5.1756
Banco Santander,2025-02-05,Actual,5.67
Banco Santander,2025-02-06,Actual,5.7
Banco Santander,2025-02-07,Actual,5.7
Banco Santander,2025-02-10,Actual,5.762
Banco Santander,2025-02-11,Actual,5.675
Banco Santander,2025-02-12,Actual,5.686
Banco Santander,2025-02-13,Actual,6.015
Banco Santander,2025-02-14,Actual,6.140000000000001
Banco Santander,2025-02-18,Actual,6.1331
Banco Santander,2025-02-19,Actual,6.199999999999999
Banco Santander,2025-02-20,Actual,6.156
Banco Santander,2025-02-21,Actual,5.964
Banco Santander,2025-02-24,Actual,6.064
Banco Santander,2025-02-25,Actual,6.4
Banco Santander,2025-02-26,Actual,6.45
Banco Santander,2025-02-27,Actual,6.45
Banco Santander,2025-02-28,Actual,6.37
Banco Santander,2025-03-03,Actual,6.799999999999999
Banco Santander,2025-03-04,Actual,6.325
Banco Santander,2025-03-05,Actual,6.651999999999999
Banco Santander,2025-03-06,Actual,6.65
Banco Santander,2025-03-07,Actual,6.934
Banco Santander,2025-03-10,Actual,6.618000000000001
Banco Santander,2025-03-11,Actual,6.35
Banco Santander,2025-03-12,Actual,6.45
Banco Santander,2025-03-13,Actual,6.7
Banco Santander,2023-05-23,Predicted,3.360703706741333
Banco Santander,2023-05-24,Predicted,3.3767056465148926
Banco Santander,2023-05-25,Predicted,3.362736463546753
Banco Santander,2023-05-26,Predicted,3.3560829162597656
Banco Santander,2023-05-30,Predicted,3.345040798187256
Banco Santander,2023-05-31,Predicted,3.33267879486084
Banco Santander,2023-06-01,Predicted,3.3207366466522217
Banco Santander,2023-06-02,Predicted,3.29578185081482
Banco Santander,2023-06-05,Predicted,3.2783303260803223
Banco Santander,2023-06-06,Predicted,3.266853094100952
Banco Santander,2023-06-07,Predicted,3.260157346725464
Banco Santander,2023-06-08,Predicted,3.2570300102233887
Banco Santander,2023-06-09,Predicted,3.2563648223876958
Banco Santander,2023-06-12,Predicted,3.269946813583374
Banco Santander,2023-06-13,Predicted,3.290437936782837
Banco Santander,2023-06-14,Predicted,3.296792507171631
Banco Santander,2023-06-15,Predicted,3.294302463531494
Banco Santander,2023-06-16,Predicted,3.2866451740264893
Banco Santander,2023-06-20,Predicted,3.2765982151031494
Banco Santander,2023-06-21,Predicted,3.2675652503967285
Banco Santander,2023-06-22,Predicted,3.260019302368164
Banco Santander,2023-06-23,Predicted,3.2541444301605225
Banco Santander,2023-06-26,Predicted,3.249886989593506
Banco Santander,2023-06-27,Predicted,3.2314698696136475
Banco Santander,2023-06-28,Predicted,3.2067551612854004
Banco Santander,2023-06-29,Predicted,3.180738925933838
Banco Santander,2023-06-30,Predicted,3.156588554382324
Banco Santander,2023-07-03,Predicted,3.1360440254211426
Banco Santander,2023-07-05,Predicted,3.119798421859741
Banco Santander,2023-07-06,Predicted,3.107835531234741
Banco Santander,2023-07-07,Predicted,3.0997021198272705
Banco Santander,2023-07-10,Predicted,3.094726085662842
Banco Santander,2023-07-11,Predicted,3.134103775024414
Banco Santander,2023-07-12,Predicted,3.195678949356079
Banco Santander,2023-07-13,Predicted,3.2644171714782715
Banco Santander,2023-07-14,Predicted,3.3430676460266118
Banco Santander,2023-07-17,Predicted,3.419137477874756
Banco Santander,2023-07-18,Predicted,3.485586881637573
Banco Santander,2023-07-19,Predicted,3.5561792850494385
Banco Santander,2023-07-20,Predicted,3.621259212493897
Banco Santander,2023-07-21,Predicted,3.6760995388031006
Banco Santander,2023-07-24,Predicted,3.718944311141968
Banco Santander,2023-07-25,Predicted,3.756085634231568
Banco Santander,2023-07-26,Predicted,3.774557113647461
Banco Santander,2023-07-27,Predicted,3.80253005027771
Banco Santander,2023-07-28,Predicted,3.869182109832764
Banco Santander,2023-07-31,Predicted,3.922161102294922
Banco Santander,2023-08-01,Predicted,3.954368829727173
Banco Santander,2023-08-02,Predicted,3.971100091934204
Banco Santander,2023-08-03,Predicted,3.971744775772095
Banco Santander,2023-08-04,Predicted,3.962966918945313
Banco Santander,2023-08-07,Predicted,3.942605018615722
Banco Santander,2023-08-08,Predicted,3.9178543090820312
Banco Santander,2023-08-09,Predicted,3.893185615539551
Banco Santander,2023-08-10,Predicted,3.871293306350708
Banco Santander,2023-08-11,Predicted,3.853504657745361
Banco Santander,2023-08-14,Predicted,3.840182065963745
Banco Santander,2023-08-15,Predicted,3.8310625553131104
Banco Santander,2023-08-16,Predicted,3.8263814449310303
Banco Santander,2023-08-17,Predicted,3.824906349182129
Banco Santander,2023-08-18,Predicted,3.825571060180664
Banco Santander,2023-08-21,Predicted,3.827488899230957
Banco Santander,2023-08-22,Predicted,3.829979419708252
Banco Santander,2023-08-23,Predicted,3.8325579166412354
Banco Santander,2023-08-24,Predicted,3.8278539180755615
Banco Santander,2023-08-25,Predicted,3.819533586502075
Banco Santander,2023-08-28,Predicted,3.809896469116211
Banco Santander,2023-08-29,Predicted,3.800468921661377
Banco Santander,2023-08-30,Predicted,3.79215407371521
Banco Santander,2023-08-31,Predicted,3.7853827476501465
Banco Santander,2023-09-01,Predicted,3.780253648757935
Banco Santander,2023-09-05,Predicted,3.776654005050659
Banco Santander,2023-09-06,Predicted,3.7743523120880127
Banco Santander,2023-09-07,Predicted,3.7730698585510254
Banco Santander,2023-09-08,Predicted,3.772527694702149
Banco Santander,2023-09-11,Predicted,3.730437994003296
Banco Santander,2023-09-12,Predicted,3.669409990310669
Banco Santander,2023-09-13,Predicted,3.630871772766113
Banco Santander,2023-09-14,Predicted,3.611067533493042
Banco Santander,2023-09-15,Predicted,3.604626417160034
Banco Santander,2023-09-18,Predicted,3.606980323791504
Banco Santander,2023-09-19,Predicted,3.614424228668213
Banco Santander,2023-09-20,Predicted,3.624152183532715
Banco Santander,2023-09-21,Predicted,3.634211540222168
Banco Santander,2023-09-22,Predicted,3.643370151519776
Banco Santander,2023-09-25,Predicted,3.650969028472901
Banco Santander,2023-09-26,Predicted,3.6567752361297607
Banco Santander,2023-09-27,Predicted,3.660839557647705
Banco Santander,2023-09-28,Predicted,3.663379669189453
Banco Santander,2023-09-29,Predicted,3.699860811233521
Banco Santander,2023-10-02,Predicted,3.751834154129028
Banco Santander,2023-10-03,Predicted,3.807690382003784
Banco Santander,2023-10-04,Predicted,3.827488899230957
Banco Santander,2023-10-05,Predicted,3.797648668289185
Banco Santander,2023-10-06,Predicted,3.742225408554077
Banco Santander,2023-10-09,Predicted,3.677155733108521
Banco Santander,2023-10-10,Predicted,3.6130237579345694
Banco Santander,2023-10-11,Predicted,3.55613112449646
Banco Santander,2023-10-12,Predicted,3.5432136058807373
Banco Santander,2023-10-13,Predicted,3.5578579902648926
Banco Santander,2023-10-16,Predicted,3.5877954959869385
Banco Santander,2023-10-17,Predicted,3.623923540115357
Banco Santander,2023-10-18,Predicted,3.660005569458008
Banco Santander,2023-10-19,Predicted,3.692224740982056
Banco Santander,2023-10-20,Predicted,3.7186567783355713
Banco Santander,2023-10-23,Predicted,3.738744020462036
Banco Santander,2023-10-24,Predicted,3.713257551193237
Banco Santander,2023-10-25,Predicted,3.664524555206299
Banco Santander,2023-10-26,Predicted,3.606818914413452
Banco Santander,2023-10-27,Predicted,3.54966139793396
Banco Santander,2023-10-30,Predicted,3.498760461807251
Banco Santander,2023-10-31,Predicted,3.505409240722656
Banco Santander,2023-11-01,Predicted,3.5450010299682617
Banco Santander,2023-11-02,Predicted,3.580514669418335
Banco Santander,2023-11-03,Predicted,3.610504388809204
Banco Santander,2023-11-06,Predicted,3.6339735984802246
Banco Santander,2023-11-07,Predicted,3.669134616851807
Banco Santander,2023-11-08,Predicted,3.70698356628418
Banco Santander,2023-11-09,Predicted,3.742420196533203
Banco Santander,2023-11-10,Predicted,3.772616624832153
Banco Santander,2023-11-13,Predicted,3.796422958374024
Banco Santander,2023-11-14,Predicted,3.813833713531494
Banco Santander,2023-11-15,Predicted,3.8255348205566406
Banco Santander,2023-11-16,Predicted,3.8344883918762207
Banco Santander,2023-11-17,Predicted,3.840778112411499
Banco Santander,2023-11-20,Predicted,3.84989070892334
Banco Santander,2023-11-21,Predicted,3.859575986862183
Banco Santander,2023-11-22,Predicted,3.868629217147827
Banco Santander,2023-11-24,Predicted,3.8763949871063232
Banco Santander,2023-11-27,Predicted,3.8988595008850098
Banco Santander,2023-11-28,Predicted,3.927202701568604
Banco Santander,2023-11-29,Predicted,3.957155466079712
Banco Santander,2023-11-30,Predicted,3.9848921298980713
Banco Santander,2023-12-01,Predicted,4.008374214172363
Banco Santander,2023-12-04,Predicted,4.005393505096436
Banco Santander,2023-12-05,Predicted,3.987825632095337
Banco Santander,2023-12-06,Predicted,3.963372468948364
Banco Santander,2023-12-07,Predicted,3.971948146820069
Banco Santander,2023-12-08,Predicted,3.998137950897217
Banco Santander,2023-12-11,Predicted,4.027127742767334
Banco Santander,2023-12-12,Predicted,4.052956581115723
Banco Santander,2023-12-13,Predicted,4.075289249420166
Banco Santander,2023-12-14,Predicted,4.064469814300537
Banco Santander,2023-12-15,Predicted,4.046450138092041
Banco Santander,2023-12-18,Predicted,4.025546550750732
Banco Santander,2023-12-19,Predicted,4.0051445960998535
Banco Santander,2023-12-20,Predicted,3.98724102973938
Banco Santander,2023-12-21,Predicted,3.9727845191955566
Banco Santander,2023-12-22,Predicted,3.9518349170684814
Banco Santander,2023-12-26,Predicted,3.959136247634888
Banco Santander,2023-12-27,Predicted,3.9815077781677246
Banco Santander,2023-12-28,Predicted,3.986129522323608
Banco Santander,2023-12-29,Predicted,3.9806737899780273
Banco Santander,2024-01-02,Predicted,3.9697227478027344
Banco Santander,2024-01-03,Predicted,3.9815404415130615
Banco Santander,2024-01-04,Predicted,4.004759788513184
Banco Santander,2024-01-05,Predicted,4.007358074188232
Banco Santander,2024-01-08,Predicted,3.998390674591065
Banco Santander,2024-01-09,Predicted,3.983400344848633
Banco Santander,2024-01-10,Predicted,3.966354370117188
Banco Santander,2024-01-11,Predicted,3.972232341766357
Banco Santander,2024-01-12,Predicted,3.990362882614136
Banco Santander,2024-01-16,Predicted,4.01398515701294
Banco Santander,2024-01-17,Predicted,4.038416862487793
Banco Santander,2024-01-18,Predicted,4.060728549957275
Banco Santander,2024-01-19,Predicted,4.041585922241211
Banco Santander,2024-01-22,Predicted,3.990242958068848
Banco Santander,2024-01-23,Predicted,3.925493955612183
Banco Santander,2024-01-24,Predicted,3.8594563007354736
Banco Santander,2024-01-25,Predicted,3.799549102783203
Banco Santander,2024-01-26,Predicted,3.7756714820861816
Banco Santander,2024-01-29,Predicted,3.774149656295776
Banco Santander,2024-01-30,Predicted,3.786426067352295
Banco Santander,2024-01-31,Predicted,3.806293249130249
Banco Santander,2024-02-01,Predicted,3.828623771667481
Banco Santander,2024-02-02,Predicted,3.8500397205352783
Banco Santander,2024-02-05,Predicted,3.903709173202514
Banco Santander,2024-02-06,Predicted,3.921987533569336
Banco Santander,2024-02-07,Predicted,3.918978929519653
Banco Santander,2024-02-08,Predicted,3.9034078121185294
Banco Santander,2024-02-09,Predicted,3.8818531036376953
Banco Santander,2024-02-12,Predicted,3.858919620513916
Banco Santander,2024-02-13,Predicted,3.837550163269043
Banco Santander,2024-02-14,Predicted,3.819373369216919
Banco Santander,2024-02-15,Predicted,3.7817232608795166
Banco Santander,2024-02-16,Predicted,3.737241983413696
Banco Santander,2024-02-20,Predicted,3.6932880878448486
Banco Santander,2024-02-21,Predicted,3.6542344093322754
Banco Santander,2024-02-22,Predicted,3.6222198009490967
Banco Santander,2024-02-23,Predicted,3.5978071689605717
Banco Santander,2024-02-26,Predicted,3.620473146438599
Banco Santander,2024-02-27,Predicted,3.6680660247802734
Banco Santander,2024-02-28,Predicted,3.7414982318878174
Banco Santander,2024-02-29,Predicted,3.822230815887451
Banco Santander,2024-03-01,Predicted,3.898705005645752
Banco Santander,2024-03-04,Predicted,3.964337110519409
Banco Santander,2024-03-05,Predicted,4.016310691833496
Banco Santander,2024-03-06,Predicted,4.0544114112854
Banco Santander,2024-03-07,Predicted,4.080028533935547
Banco Santander,2024-03-08,Predicted,4.105125904083252
Banco Santander,2024-03-11,Predicted,4.126774787902832
Banco Santander,2024-03-12,Predicted,4.144070148468018
Banco Santander,2024-03-13,Predicted,4.146668434143066
Banco Santander,2024-03-14,Predicted,4.151516437530518
Banco Santander,2024-03-15,Predicted,4.156753063201904
Banco Santander,2024-03-18,Predicted,4.187041759490967
Banco Santander,2024-03-19,Predicted,4.228066921234131
Banco Santander,2024-03-20,Predicted,4.271238327026367
Banco Santander,2024-03-21,Predicted,4.311130523681641
Banco Santander,2024-03-22,Predicted,4.334402561187744
Banco Santander,2024-03-25,Predicted,4.340614318847656
Banco Santander,2024-03-26,Predicted,4.388421535491943
Banco Santander,2024-03-27,Predicted,4.45342493057251
Banco Santander,2024-03-28,Predicted,4.521768569946289
Banco Santander,2024-04-01,Predicted,4.590550899505615
Banco Santander,2024-04-02,Predicted,4.66957950592041
Banco Santander,2024-04-03,Predicted,4.6959099769592285
Banco Santander,2024-04-04,Predicted,4.73214054107666
Banco Santander,2024-04-05,Predicted,4.778780460357666
Banco Santander,2024-04-08,Predicted,4.825926780700684
Banco Santander,2024-04-09,Predicted,4.868286609649658
Banco Santander,2024-04-10,Predicted,4.91398286819458
Banco Santander,2024-04-11,Predicted,4.950664520263672
Banco Santander,2024-04-12,Predicted,4.959959983825684
Banco Santander,2024-04-15,Predicted,4.953362941741943
Banco Santander,2024-04-16,Predicted,4.938186168670654
Banco Santander,2024-04-17,Predicted,4.919712066650391
Banco Santander,2024-04-18,Predicted,4.901456356048584
Banco Santander,2024-04-19,Predicted,4.885481834411621
Banco Santander,2024-04-22,Predicted,4.872769355773926
Banco Santander,2024-04-23,Predicted,4.86353874206543
Banco Santander,2024-04-24,Predicted,4.857524871826172
Banco Santander,2024-04-25,Predicted,4.85420036315918
Banco Santander,2024-04-26,Predicted,4.903477668762207
Banco Santander,2024-04-29,Predicted,4.975644111633301
Banco Santander,2024-04-30,Predicted,5.010274410247803
Banco Santander,2024-05-01,Predicted,5.021743297576904
Banco Santander,2024-05-02,Predicted,5.018213272094727
Banco Santander,2024-05-03,Predicted,5.006169319152832
Banco Santander,2024-05-06,Predicted,4.9903974533081055
Banco Santander,2024-05-07,Predicted,4.965615272521973
Banco Santander,2024-05-08,Predicted,4.93882417678833
Banco Santander,2024-05-09,Predicted,4.913817882537842
Banco Santander,2024-05-10,Predicted,4.892666816711426
Banco Santander,2024-05-13,Predicted,4.876181125640869
Banco Santander,2024-05-14,Predicted,4.851576805114746
Banco Santander,2024-05-15,Predicted,4.868508338928223
Banco Santander,2024-05-16,Predicted,4.889407157897949
Banco Santander,2024-05-17,Predicted,4.911449432373047
Banco Santander,2024-05-20,Predicted,4.9210381507873535
Banco Santander,2024-05-21,Predicted,4.9282002449035645
Banco Santander,2024-05-22,Predicted,4.932742595672607
Banco Santander,2024-05-23,Predicted,4.948044776916504
Banco Santander,2024-05-24,Predicted,4.967189311981201
Banco Santander,2024-05-28,Predicted,4.9864935874938965
Banco Santander,2024-05-29,Predicted,5.003748416900635
Banco Santander,2024-05-30,Predicted,5.0178704261779785
Banco Santander,2024-05-31,Predicted,5.028564929962158
Banco Santander,2024-06-03,Predicted,5.036038398742676
Banco Santander,2024-06-04,Predicted,5.040779113769531
Banco Santander,2024-06-05,Predicted,5.019792079925537
Banco Santander,2024-06-06,Predicted,4.987512588500977
Banco Santander,2024-06-07,Predicted,4.969161033630371
Banco Santander,2024-06-10,Predicted,4.938047409057617
Banco Santander,2024-06-11,Predicted,4.898492336273193
Banco Santander,2024-06-12,Predicted,4.861837863922119
Banco Santander,2024-06-13,Predicted,4.830733299255371
Banco Santander,2024-06-14,Predicted,4.806350231170654
Banco Santander,2024-06-17,Predicted,4.7513108253479
Banco Santander,2024-06-18,Predicted,4.699934005737305
Banco Santander,2024-06-20,Predicted,4.681192874908447
Banco Santander,2024-06-21,Predicted,4.674844264984131
Banco Santander,2024-06-24,Predicted,4.659547328948975
Banco Santander,2024-06-25,Predicted,4.621880531311035
Banco Santander,2024-06-26,Predicted,4.615067481994629
Banco Santander,2024-06-27,Predicted,4.62510347366333
Banco Santander,2024-06-28,Predicted,4.644076347351074
Banco Santander,2024-07-01,Predicted,4.666256904602051
Banco Santander,2024-07-02,Predicted,4.68785285949707
Banco Santander,2024-07-03,Predicted,4.701780796051025
Banco Santander,2024-07-05,Predicted,4.709812641143799
Banco Santander,2024-07-08,Predicted,4.725009918212891
